Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,América Latina y el Caribe,LCN,2.27530260191544,2.58598037644525,2.79273255395327,2.9051362501059,2.93091449144373,3.02585130951526,3.03604009564656,3.06330709887928,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,América Latina y el Caribe (excluido altos ingresos),LAC,2.12283033633043,2.38076205715488,2.5188932196813,2.62230606516868,2.63437172188396,2.74571233879764,2.76372925339785,2.78110175550676,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,América Latina y el Caribe (BIRF y la AIF),TLA,2.23096369451243,2.56522300490082,2.7654845471488,2.86498398864059,2.89457643785641,2.99221717191231,3.00556591197305,3.03280490623507,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,0.150132952056273,0.166976484215508,0.251513587966893,0.269364191554851,0.278625092399786,0.278405673931745,0.294525991905485,0.314163046682849,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Ingreso mediano y bajo,LMY,2.10265064658204,2.11537439016194,3.06127190707468,3.2142177744576,3.42567298689197,3.50595302389191,3.47914977690477,3.47610988167463,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Países de ingreso bajo,LIC,0.440647053727,0.407045869212638,0.387771546059028,0.38717169808835,0.352098092173012,0.325237325667031,0.315277065156451,0.320595160632741,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Países de ingreso mediano bajo,LMC,0.971687795382653,1.05143110612619,1.33506809420011,1.33813053252425,1.44332182864054,1.51118575424219,1.43919336539734,1.47402550841293,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Oriente Medio y Norte de África,MEA,3.56939660672804,4.64490111471182,5.74460928666134,5.84762916130582,5.79399193361626,6.09927039429668,5.92162695996881,6.1593560493239,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Oriente Medio y Norte de África (excluido altos ingresos),MNA,2.41708294701826,3.10505976591507,3.80716384603325,3.81879595069642,3.82247760715654,3.92638187886624,3.91418836732276,3.92725336447406,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Oriente Medio y Norte de África (BIRF y la AIF),TMN,2.43689123425125,3.13484537995915,3.84401237267141,3.85652877378729,3.86025026970509,3.96615966949366,3.95379693856909,3.96754448845233,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC, Ingreso mediano,MIC,2.25277369798701,2.29040610555802,3.37548988790868,3.55147366567099,3.79752843148094,3.8961482976156,3.87269040444173,3.87412824319149,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,América del Norte,NAC,18.953485719921,19.9000107490898,17.0376810722592,17.2710314246288,16.8423411534352,16.1673058374122,16.1604965917624,16.3623240608661,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,No clasificado,INX,..,..,..,..,..,..,..,..,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Miembros OCDE,OED,10.5451598663082,11.0532402220611,9.91618125719391,10.1580412493279,9.9642780193708,9.75441500136065,9.68180739744716,9.52355649116735,..,..,..,..
Emisiones de CO2 (toneladas métricas per cápita),EN.ATM.CO2E.PC,Otros Estados pequeos,OSS,4.05914328226964,5.02692908133888,6.31019859442467,6.56431030820932,6.78463419049343,7.0074034942281,6.68853493042988,7.51931183096083,..,..,..,..
